Game, Section, Valence, Engagement
1,80,-0.09159851,0.08020279

1,80,-0.09433746,0.08026583

1,80,-0.08876038,0.08013479

1,80,-0.08769226,0.0799856

1,80,-0.08448029,0.07988613

1,81,-0.07970428,0.07997616

1,81,-0.08221436,0.07987407

1,81,-0.07553864,0.07985063

1,81,-0.06993103,0.07982799

1,81,-0.06448364,0.07989512

1,81,-0.06454468,0.07978916

1,81,-0.07002258,0.07982301

1,81,-0.07142639,0.07980452

1,81,-0.06828308,0.07979757

1,81,-0.06763458,0.07970326

1,81,-0.06806946,0.07969972

1,82,-0.07424164,0.07967331

1,82,-0.07241821,0.07966591

1,82,-0.07684326,0.07968059

1,82,-0.06945038,0.07963687

1,82,-0.06023407,0.07971716

1,82,-0.05570221,0.07966591

1,83,-0.05342865,0.07971963

1,83,-0.05242157,0.07968822

1,83,-0.05654907,0.07974257

1,83,-0.06337738,0.07979206

1,83,-0.0587616,0.07977384

1,83,-0.05332947,0.07977886

1,84,-0.05261993,0.07985211

1,84,-0.0517807,0.07982316

1,84,-0.05232239,0.07997517

1,84,-0.05606079,0.07998926

1,84,-0.05732727,0.0799413

1,84,-0.05366516,0.07998595

1,84,-0.0562439,0.07988054

1,84,-0.06203461,0.07986173

1,84,-0.0582428,0.07977753

1,84,-0.05361176,0.07985204

1,84,-0.04971313,0.07986569

1,84,-0.04714203,0.07980992

1,84,-0.0437088,0.0798827

1,84,-0.04724884,0.07995211

1,84,-0.04818726,0.07995772

1,84,-0.05537415,0.07990494

1,84,-0.05586243,0.08000703

1,84,-0.04941559,0.07995798

1,84,-0.0482254,0.08007575

1,85,-0.04135132,0.08014705

1,85,-0.04444122,0.0802253

1,85,-0.05141449,0.08030736

1,85,-0.05744171,0.08034372

1,85,-0.06376648,0.08022393

1,85,-0.07914734,0.08035919

1,85,-0.08218384,0.08037294

1,86,-0.07961273,0.08032405

1,86,-0.06986237,0.0801183

1,86,-0.07471466,0.08020171

1,86,-0.1889038,0.08233183

1,86,-1.948463,0.1247557

1,86,-9.548553,0.755091

1,86,-7.978294,0.5211328

1,86,-4.833473,0.2570707

1,87,-2.355888,0.2505755

1,87,21.57307,2.648913

1,87,31.76077,10.60949

1,87,75.19896,98.52021

1,87,75.08274,98.3534

1,87,85.16451,99.5724

1,87,87.92194,99.67985

1,87,84.82043,99.53204

1,87,77.71572,98.71712

1,87,71.55479,96.72269

1,87,65.82184,92.28415

1,87,63.80901,88.77908

1,87,51.39175,56.44541

1,87,39.84394,49.689

1,87,35.1605,49.69999

1,87,18.43419,49.355

1,87,2.473632,48.19087

1,88,-10.42593,44.82313

1,88,-16.94463,35.0849

1,88,-11.4677,20.11801

1,88,-10.1553,7.683641

1,88,-15.41281,1.501695

1,88,-10.76799,0.4157041

1,88,-11.60205,1.0317

1,88,-11.25166,1.004623

1,88,-16.10073,3.255419

1,88,-16.3333,3.405015

1,88,-22.22491,11.99574

1,88,-23.53163,12.40494

1,88,-29.52744,24.5019

1,88,-33.90775,15.93227

1,88,-47.26802,30.63724

1,88,-40.10661,26.37183

1,88,-32.08325,29.2788

1,88,-26.71465,19.38208

1,88,-13.87241,1.821121

1,88,-3.00341,3.110058

1,88,-0.5430832,14.35996

1,88,-0.156456,30.7359

1,88,-0.06043243,40.51807

1,88,-0.06877899,44.77715

1,88,-0.07881165,47.47492

1,88,-0.08390808,48.60213

1,88,-0.1440659,49.1259

1,88,-0.1227341,49.40058

1,88,-0.1256027,49.33037

1,88,-0.1216507,49.31769

1,88,-0.1110535,49.21007

1,88,-0.09423828,48.8437

1,88,-0.07222748,48.20956

1,88,-0.05830383,46.51573

1,88,-0.04316711,44.25326

1,88,-0.03376007,40.2693

1,88,-0.02476501,34.03238

1,88,-0.01746368,19.29501

1,88,-0.01502991,6.846237

1,88,-0.0207901,1.635943

1,88,-0.02341461,0.56486

1,88,-0.0234375,0.2562709

1,88,-0.03723907,0.1636282

1,88,-0.05220032,0.1317474

1,88,-0.08669281,0.1137625

1,88,-0.08827972,0.1030914

1,88,-0.08861542,0.09753621

1,88,-0.08676147,0.09238489

1,88,-0.1023254,0.08804691

2,0,-0.1217804,0.08265943

2,10,-0.1107788,0.08389405

2,10,-0.1018295,0.08521444

2,10,-0.1203384,0.08503575

2,10,-0.09963989,0.08688292

2,10,-0.08711243,0.08665023

2,10,-0.07183838,0.08733319

2,10,-0.05693054,0.08702302

2,10,-0.05239868,0.0874519

2,10,-0.0497818,0.08742098

2,10,-0.04049683,0.0872028

2,10,-0.03927612,0.08677688

2,10,-0.03612518,0.08817705

2,10,-0.04102325,0.08725666

2,10,-0.05000305,0.08637848

2,10,-0.04751587,0.08512625

2,10,-0.05717468,0.08458214

2,10,-0.05353546,0.08462927

2,10,-0.05783844,0.08438435

2,10,-0.07441711,0.0830445

2,10,-0.07126617,0.08299363

2,10,-0.07033539,0.08288342

2,10,-0.07860565,0.08225537

2,10,-0.07899475,0.08241267

2,10,-0.06059265,0.0824534

2,10,-0.03433228,0.08295248

2,10,-0.01087952,0.0823598

2,10,-0.00151062,0.08265321

2,10,0.02198709,0.0826049

2,10,0.001775656,0.08264199

2,10,-0.006202698,0.08426238

2,10,-0.01176453,0.0840261

2,10,-0.03098297,0.08451995

2,10,-0.03657532,0.08500552

2,10,-0.06086731,0.08418755

2,10,-0.07945251,0.08536193

2,10,-0.1203156,0.08402782

2,10,-0.1737366,0.08495455

2,10,-0.2089462,0.08506954

2,10,-0.1528931,0.08317104

2,10,-0.1338806,0.08224572

2,10,-0.1179504,0.08223628

2,10,-0.1101303,0.0820959

2,10,-0.1012268,0.08228558

2,10,-0.08798218,0.0818825

2,10,-0.08731079,0.0816786

2,10,-0.07603455,0.08159478

2,10,-0.0843277,0.08178155

2,10,-0.09360504,0.08160333

2,10,-0.1018295,0.08155875

2,10,-0.1073761,0.08144796

2,10,-0.1116791,0.08117677

2,10,-0.1042023,0.08094303

2,10,-0.09870911,0.08092892

2,10,-0.1030884,0.08078504

2,11,-0.1022034,0.08070678

2,11,-0.09719086,0.08049177

2,11,-0.09944153,0.08034751

2,11,-0.08864594,0.0801611

2,11,-0.08713531,0.08013013

2,11,-0.08587646,0.08005469

2,11,-0.08454132,0.08002419

2,11,-0.06925964,0.07993586

2,11,-0.05930328,0.07991365

2,11,-0.04208374,0.07981902

2,11,-0.03921509,0.07979932

2,11,-0.03504944,0.07973038

2,11,-0.03300476,0.07964848

2,11,-0.03022766,0.0796667

2,11,-0.03371429,0.07969366

2,11,-0.04108429,0.0797151

2,11,-0.04000092,0.0797637

2,12,-0.04452515,0.07977997

2,12,-0.04853821,0.07982442

2,12,-0.05539703,0.07984149

2,12,-0.0526886,0.07986344

2,12,-0.0526886,0.07986344

2,12,-0.04843903,0.07990976

2,12,-0.05200195,0.08000302

2,12,-0.05230713,0.0800415

2,12,-0.05405426,0.07998615

2,12,-0.05332947,0.07999408

2,12,-0.04389954,0.08005831

2,12,-0.04125977,0.07999213

2,12,-0.05173492,0.07990383

2,12,-0.05375671,0.07991518

2,12,-0.05724335,0.07990684

2,12,-0.05815125,0.07994644

2,13,-0.06227875,0.07999846

2,13,-0.06357574,0.08010773

2,13,-0.07300568,0.08005881

2,13,-0.05991364,0.08012544

2,13,-0.05652618,0.0801587

2,13,-0.05389404,0.08012872

2,13,-0.05867004,0.08010647

2,14,-0.06189728,0.08020347

2,14,-0.06212616,0.0802594

2,14,-0.0595932,0.08034185

2,14,-0.0626297,0.08026001

2,14,-0.06811523,0.08030385

2,14,-0.07526398,0.0803384

2,14,-0.06313324,0.08031873

2,14,-0.07002258,0.08030312

2,14,-0.06608582,0.08027113

2,14,-0.06690216,0.08035176

2,14,-0.07398224,0.08037182

2,14,-0.07295227,0.08048028

2,14,-0.06911469,0.08054549

2,14,-0.07543945,0.08063444

2,14,-0.07390594,0.08069748

2,14,-0.06525421,0.08081603

2,14,-0.06904602,0.08072694

2,14,-0.06427765,0.0807107

2,14,-0.06820679,0.08087322

2,14,-0.06772614,0.08099535

2,14,-0.07433319,0.0811197

2,14,-0.07875824,0.08106773

2,14,-0.08433533,0.08086894

2,14,-0.07974243,0.08070386

2,14,-0.08343506,0.08063295

2,14,-0.08509827,0.08052423

2,14,-0.08652496,0.08044086

2,14,-0.08303833,0.08017825

2,15,-0.07897186,0.08017302

2,15,-0.07498169,0.08007555

2,15,-0.07009125,0.08015568

2,15,-0.06809235,0.08023034

2,15,-0.06894684,0.08038377

2,15,-0.06864929,0.08035578

2,15,-0.07342529,0.08039867

2,15,-0.07319641,0.0803479

2,16,-0.06864929,0.08043308

2,16,-0.07407379,0.08043749

2,16,-0.06402588,0.08042338

2,16,-0.05809784,0.08031051

2,16,-0.05136108,0.08051418

2,16,-0.05844116,0.08069886

2,16,-0.06130219,0.08067303

2,17,-0.06573486,0.08084757

2,17,-0.06599426,0.08082399

2,17,-0.07351685,0.08075836

2,17,-0.07506561,0.08060176

2,17,-0.08198547,0.08047168

2,17,-0.08753967,0.08038484

2,17,-0.08317566,0.08034196

2,17,-0.09809875,0.08053312

2,17,-0.09614563,0.08068487

2,17,-0.1139069,0.08086209

2,17,-0.1256866,0.08095334

2,17,-0.1200714,0.08126481

2,17,-0.1077423,0.08131035

2,17,-0.1120911,0.0814513

2,17,-0.1067505,0.08110049

2,18,-0.1156082,0.08112404

2,18,-0.115387,0.08157569

2,18,-0.1186981,0.08181765

2,18,-0.1182556,0.08200309

2,18,-0.1338882,0.08207005

2,18,-0.1288452,0.08227618

2,18,-0.1270828,0.081992

2,18,-0.1444855,0.08189127

2,18,-0.1588287,0.08182213

2,18,-0.1637955,0.08180512

2,18,-0.153656,0.0818178

2,18,-0.1458435,0.08184373

2,18,-0.1266022,0.0822252

2,18,-0.1354065,0.08250161

2,18,-0.1245041,0.08246113

2,18,-0.1121368,0.08203342

2,19,-0.1157532,0.0820774

2,19,-0.1105728,0.08181285

2,19,-0.1173172,0.08177431

2,19,-0.1307831,0.08139826

2,19,-0.1333923,0.08140229

2,19,-0.1266403,0.08138667

2,19,-0.1158218,0.08111186

2,20,-0.1158371,0.08114785

2,20,-0.1158752,0.081236

2,20,-0.1197739,0.08153575

2,20,-0.1253357,0.08163553

2,20,-0.1210709,0.08138923

2,20,-0.1174088,0.08124421

2,20,-0.1214676,0.0815549

2,21,-0.1284103,0.08176593

2,21,-0.1162186,0.08212633

2,21,-0.1162186,0.08212633

2,21,-0.1139374,0.08184517

2,21,-0.1294861,0.08223464

2,21,-0.1304779,0.08308958

2,21,-0.1131668,0.08266955

2,21,-0.1091614,0.08210153

2,21,-0.1046219,0.08268294

2,21,-0.09864044,0.08250358

2,21,-0.09298706,0.08242799

2,21,-0.1016083,0.08228911

2,21,-0.09889984,0.08231131

2,21,-0.09846497,0.0822712

2,21,-0.1068268,0.08277719

2,22,-0.1051254,0.08240882

2,22,-0.1082306,0.08221748

2,22,-0.1067352,0.08225428

2,22,-0.09410095,0.08201393

2,22,-0.08857727,0.08179507

2,22,-0.1029205,0.08197439

2,22,-0.1018372,0.08197411

2,22,-0.1032944,0.08179441

2,22,-0.1018448,0.08156944

2,22,-0.1121063,0.08161986

2,22,-0.1043777,0.08175409

2,22,-0.1037598,0.08185008

2,22,-0.1065979,0.08175351

2,22,-0.1036682,0.081674

2,22,-0.100563,0.08150914

2,22,-0.09838867,0.08144885

2,23,-0.09480286,0.08117557

2,23,-0.08533478,0.08102086

2,23,-0.08509827,0.08094354

2,23,-0.08969116,0.08091982

2,23,-0.09037781,0.08081641

2,23,-0.08602905,0.08085489

2,23,-0.08125305,0.08107554

2,23,-0.07783508,0.0812131

2,24,-0.074646,0.08145355

2,24,-0.07616425,0.08159914

2,24,-0.08191681,0.08173154

2,24,-0.08491516,0.08213279

2,24,-0.08451843,0.08243608

2,24,-0.08415222,0.08284366

2,24,-0.08461761,0.082807

2,24,-0.08547211,0.08283854

2,24,-0.085495,0.08286455

2,24,-0.08309937,0.08264375

2,24,-0.0786438,0.08241683

2,24,-0.07807922,0.08224815

2,24,-0.08596802,0.08194435

2,24,-0.08094025,0.0818378

2,24,-0.0831604,0.08179831

2,25,-0.07943726,0.08158421

2,25,-0.08107758,0.0814879

2,25,-0.07482147,0.08168681

2,25,-0.0820694,0.08157958

2,25,-0.08026123,0.081324

2,25,-0.07565308,0.08106025

2,25,-0.07819366,0.08101558

2,25,-0.08156586,0.08091323

2,26,-0.08782196,0.08080932

2,26,-0.09883881,0.0808159

2,26,-0.09696198,0.080784

2,26,-0.09522247,0.08074955

2,26,-0.1004181,0.08103727

2,26,-0.1049347,0.08101299

2,27,-0.09796906,0.0813152

2,27,-0.09064484,0.08127345

2,27,-0.09439087,0.08121016

2,27,-0.08454132,0.0813579

2,27,-0.0759964,0.08117694

2,27,-0.07991028,0.08087122

2,27,-0.07144165,0.08062765

2,28,-0.06742096,0.08064002

2,28,-0.06855774,0.08055013

2,28,-0.07019806,0.08056471

2,28,-0.07254028,0.08069848

2,28,-0.07872772,0.08080917

2,28,-0.08974457,0.0807042

2,28,-0.0944519,0.08073889

2,28,-0.09262085,0.08056548

2,28,-0.08734131,0.08073528

2,28,-0.07853699,0.08069786

2,28,-0.0827713,0.08064574

2,28,-0.09299469,0.08067457

2,28,-0.1059799,0.08080066

2,28,-0.09328461,0.08090641

2,28,-0.09022522,0.08090429

2,28,-0.09085083,0.08107067

2,28,-0.08818054,0.08110162

2,28,-0.0842514,0.0812044

2,28,-0.08080292,0.08145463

2,28,-0.0724411,0.08171791

2,29,-0.07113647,0.081951

2,29,-0.06698608,0.08225024

2,29,-0.05776978,0.08320946

2,29,-0.06496429,0.0835655

2,29,-0.06448364,0.08398364

2,29,-0.05355835,0.0837433

2,29,-0.0373764,0.08378365

2,29,-0.0373764,0.08378365

2,29,-0.0485611,0.08354107

2,29,-0.05185699,0.08326156

2,29,-0.06693268,0.08315246

2,29,-0.07100677,0.08265722

2,29,-0.1062927,0.08213479

2,29,-0.101326,0.08198376

2,29,-0.08105469,0.08212055

2,29,-0.07666779,0.0817844

2,30,-0.06839752,0.08180007

2,30,-0.07955933,0.0815389

2,30,-0.07084656,0.08200169

2,30,-0.05479431,0.08220968

2,30,-0.06019592,0.08225901

2,30,-0.05725861,0.08240356

2,30,-0.0676651,0.0832131

2,30,-0.05518341,0.08288184

2,30,-0.04321289,0.08320969

2,30,-0.04484558,0.08335067

2,30,-0.0442276,0.08343367

2,30,-0.04503632,0.08333875

2,30,-0.04580688,0.08278429

2,30,-0.04525757,0.08318314

2,30,-0.05503845,0.08333986

2,30,-0.05329132,0.0836282

2,31,-0.03915405,0.08331978

2,31,-0.04216003,0.08314312

2,31,-0.03931427,0.08348933

2,31,-0.06441498,0.0834562

2,31,-0.06993866,0.08293774

2,31,-0.063591,0.0829232

2,31,-0.06511688,0.08289057

2,31,-0.06430817,0.08255477

2,31,-0.08129883,0.08230049

2,31,-0.07487488,0.08247748

2,31,-0.07250214,0.08231233

2,31,-0.05615234,0.08222712

2,31,-0.052948,0.08188374

2,31,-0.05659485,0.08206313

2,31,-0.0593338,0.08218419

2,32,-0.05619049,0.08214054

2,32,-0.05892944,0.08196118

2,32,-0.06674194,0.08172368

2,32,-0.07105255,0.08177746

2,32,-0.06483459,0.08214887

2,32,-0.0428009,0.082206

2,32,-0.05168915,0.08217522

2,32,-0.06301117,0.08218094

2,33,-0.06011963,0.08234835

2,33,-0.0694046,0.08219597

2,33,-0.0694046,0.08219597

2,33,-0.08321381,0.08223272

2,33,-0.08529663,0.08241102

2,33,-0.09095764,0.0818935

2,33,-0.0845871,0.08189151

2,33,-0.09918213,0.08162008

2,34,-0.0772934,0.08186857

2,34,-0.07431793,0.08188219

2,34,-0.06352234,0.08174221

2,34,-0.0765686,0.08142736

2,34,-0.05923462,0.081715

2,34,-0.05473328,0.08180646

2,34,-0.05438232,0.08170067

2,34,-0.05535126,0.0817701

2,35,-0.04799652,0.08155867

2,35,-0.04742432,0.0816807

2,35,-0.04625702,0.08151516

2,35,-0.05439758,0.08160294

2,35,-0.06017303,0.08166583

2,35,-0.06017303,0.08166583

2,35,-0.05898285,0.08152429

2,35,-0.07605743,0.0816716

2,35,-0.07363892,0.08162954

2,35,-0.0821228,0.08169696

2,35,-0.07632446,0.08168066

2,35,-0.07939148,0.08193491

2,35,-0.08092499,0.08167887

2,35,-0.08686829,0.08131222

2,36,-0.07370758,0.08123477

2,36,-0.06925964,0.0810165

2,36,-0.07689667,0.0810643

2,36,-0.07689667,0.0810643

2,36,-0.08245087,0.08086409

2,36,-0.07434845,0.08095068

2,36,-0.07128906,0.08100866

2,36,-0.07228851,0.08096556

2,36,-0.07470703,0.08101314

2,36,-0.0666275,0.08118358

2,36,-0.05717468,0.08120447

2,36,-0.05451202,0.08146197

2,36,-0.05863953,0.08149558

2,36,-0.07250977,0.0815464

2,36,-0.07152557,0.08194814

2,37,-0.0741272,0.08179454

2,37,-0.06563568,0.08190446

2,37,-0.07766724,0.08196775

2,37,-0.07726288,0.08204612

2,37,-0.08087158,0.08197806

2,37,-0.07943726,0.08195564

2,37,-0.07337952,0.08190044

2,38,-0.0920105,0.08170732

2,38,-0.08984375,0.08162663

2,38,-0.1024094,0.08157033

2,38,-0.09902954,0.0812285

2,38,-0.109993,0.08099709

2,38,-0.08995056,0.08107667

2,38,-0.09397125,0.08103472

2,39,-0.09064484,0.08093332

2,39,-0.09770203,0.08064348

2,39,-0.1140137,0.08056797

2,39,-0.09970856,0.08065562

2,39,-0.09883118,0.080624

2,39,-0.1119461,0.08068822

2,39,-0.09241486,0.08094624

2,40,-0.0813446,0.08095268

2,40,-0.05821991,0.08097313

2,40,-0.05586243,0.08107917

2,40,-0.0608139,0.08131442

2,40,-0.08331299,0.08152235

2,40,-0.08538055,0.08139966

2,40,-0.08174896,0.08147059

2,40,-0.08511353,0.0814063

2,40,-0.09877777,0.08154888

2,40,-0.1065826,0.08166451

2,40,-0.1072006,0.08160263

2,40,-0.08535767,0.08209918

2,40,-0.08674622,0.08182829

2,40,-0.09004211,0.08183893

2,40,-0.08662415,0.08217448

2,40,-0.07849884,0.08258805

2,40,-0.09307861,0.08227826

2,40,-0.1589432,0.08206696

2,40,-0.1225967,0.0820832

2,40,-0.1365204,0.08171721

2,40,-0.1080627,0.08141619

2,40,-0.09643555,0.08142208

2,40,-0.1092224,0.08137202

2,40,-0.10009,0.08129776

2,40,-0.1208725,0.08103434

2,40,-0.1404572,0.08119643

2,40,-0.1404572,0.08119643

2,40,-0.1338577,0.08099011

2,40,-0.1399384,0.08093486

2,40,-0.146637,0.08105248

2,40,-0.1516571,0.08107245

2,40,-0.151062,0.0810869

2,40,-0.1930542,0.08187711

2,40,-0.1799011,0.08157698

2,40,-0.1405792,0.08086622

2,40,-0.1365738,0.08077891

2,40,-0.1021423,0.0802631

2,40,-0.1283875,0.08079905

2,40,-0.08119965,0.08010902

2,40,-0.06174469,0.08020107

3,0,-0.05435181,0.08027125

3,10,-0.04187775,0.08047739

3,10,-0.04379272,0.08059515

3,10,-0.04611206,0.08043385

3,10,-0.05368805,0.08041584

3,10,-0.05527496,0.08053063

3,10,-0.02559662,0.08055726

3,10,-0.02126312,0.0807257

3,10,-0.02199554,0.08082984

3,10,-0.02902222,0.08106145

3,10,-0.03511047,0.08071244

3,10,-0.04579926,0.08068041

3,10,-0.0561142,0.08061679

3,10,-0.05905151,0.08057189

3,10,-0.06777954,0.08072721

3,10,-0.06744385,0.08069909

3,10,-0.07402039,0.08077583

3,10,-0.05702972,0.08102295

3,10,-0.03495789,0.0810519

3,10,-0.01486969,0.08123179

3,10,-0.01383972,0.08115461

3,10,-0.01530457,0.08092587

3,10,-0.01741028,0.0805672

3,10,0.01016966,0.08047597

3,10,0.04608199,0.08069732

3,10,0.08361325,0.08089855

3,10,-0.6403351,0.09305178

3,10,-27.0733,25.86507

3,10,-40.09963,40.50746

3,10,-57.80592,49.74591

3,10,-68.08036,49.34438

3,10,-81.86963,48.87406

3,10,-78.53087,45.85566

3,10,-67.98619,41.16294

3,10,-58.4724,28.79317

3,10,-19.4017,1.930955

3,10,-14.24963,0.9136846

3,10,-6.070465,0.2445601

3,10,-3.314743,0.1515322

3,10,-1.766022,0.1111743

3,10,-3.256042,0.147924

3,10,-6.50457,0.3241935

3,10,-8.531876,0.5040638

3,10,-2.988655,0.2979851

3,10,-1.569183,0.3063348

3,10,-1.410248,0.2324782

3,10,-1.297318,0.1561453

3,10,-1.011414,0.1229968

3,10,-0.8178635,0.1050461

3,10,-0.684967,0.09503927

3,10,-0.5149536,0.09011454

3,10,-0.3955994,0.08570047

3,10,-0.4243164,0.08431387

3,10,-1.312683,0.1042545

3,10,-4.457695,0.2222429

3,10,-7.113762,0.4250064

3,11,-6.955399,0.4085731

3,11,-8.00872,0.5265596

3,11,-4.008324,0.2036986

3,11,-0.8198853,0.09540047

3,11,-0.4167786,0.08671064

3,11,-0.1373825,0.08092172

3,11,-0.1456604,0.08100921

3,11,-0.1288452,0.08057139

3,12,-0.156517,0.08104113

3,12,-0.1140366,0.08056291

3,12,-0.1014481,0.08033523

3,12,-0.09846497,0.08007457

3,12,-0.1071396,0.0798819

3,12,-0.1078873,0.07983205

3,12,-0.1191711,0.07997406

3,12,-0.1296616,0.08006015

3,12,-0.1302185,0.08011223

3,12,-0.1279221,0.07983179

3,12,-0.115387,0.07994964

3,12,-0.1010971,0.0798254

3,12,-0.1107254,0.08003284

3,12,-0.10112,0.07992116

3,12,-0.1064911,0.0799421

3,13,-0.1073074,0.08005325

3,13,-0.1067123,0.08001138

3,13,-0.1111832,0.08007284

3,13,-0.1165543,0.08027657

3,13,-0.1450195,0.08091396

3,13,-0.1516495,0.08124062

3,13,-0.1568146,0.08095645

3,13,-0.1301041,0.08036033

3,13,-0.1520081,0.0804798

3,13,-0.1406021,0.08037417

3,13,-0.1501694,0.08036827

3,13,-0.1731415,0.08034969

3,13,-0.2121124,0.08051732

3,13,-0.1959305,0.08045991

3,13,-0.204071,0.08041698

3,13,-0.1934891,0.08039679

3,13,-0.1938477,0.0803991

3,13,-0.1916046,0.08041177

3,13,-0.1783981,0.08026025

3,13,-0.1600876,0.080268

3,13,-0.1549911,0.08025465

3,13,-0.1439743,0.08012723

3,13,-0.1465607,0.0801655

3,13,-0.1436844,0.08021819

3,13,-0.1399155,0.08027768

3,13,-0.1428833,0.08016703

3,13,-0.1439438,0.08010006

3,13,-0.1222076,0.07988602

3,14,-0.1177902,0.07987505

3,14,-0.1212997,0.07991593

3,14,-0.1270142,0.08002758

3,14,-0.1266632,0.07995086

3,14,-0.1293869,0.0799231

3,14,-0.1413651,0.08017149

3,14,-0.1275482,0.07997315

3,14,-0.1300354,0.07997814

3,14,-0.1459351,0.08012067

3,14,-0.1854553,0.0807903

3,14,-0.1520309,0.08008903

3,14,-0.1588058,0.08009311

3,14,-0.1682053,0.08025534

3,14,-0.2182846,0.0806703

3,14,-0.206192,0.08081776

3,15,-0.1897888,0.08076537

3,15,-0.2062988,0.08093004

3,15,-0.2012177,0.08103716

3,15,-0.1870346,0.08109787

3,15,-0.2196198,0.08157825

3,15,-0.2590103,0.08153077

3,15,-0.2583618,0.08151784

3,15,-0.2444458,0.0817985

3,15,-0.268158,0.08250146

3,15,-0.2547455,0.08228453

3,15,-0.2612915,0.08208878

3,15,-0.2542419,0.08133972

3,15,-0.2273941,0.08157794

3,15,-0.2485809,0.08168533

3,15,-0.2707901,0.08145316

3,16,-0.275856,0.08133733

3,16,-0.311203,0.08152251

3,16,-0.317215,0.08164063

3,16,-0.3031082,0.08218329

3,16,-0.3234558,0.0817324

3,16,-0.3368225,0.08205449

3,16,-0.3843536,0.08260569

3,16,-0.3200226,0.08212329

3,16,-0.3415604,0.08241154

3,16,-0.3777084,0.08273279

3,16,-0.3615799,0.08258208

3,16,-0.3927765,0.08294481

3,16,-0.4150314,0.08287007

3,16,-0.3659668,0.0824087

3,16,-0.3586197,0.0823899

3,17,-0.3799286,0.08247913

3,17,-0.4152374,0.08272554

3,17,-0.430954,0.08282524

3,17,-0.430954,0.08282524

3,17,-0.3982162,0.08361449

3,17,-0.3781967,0.08393184

3,17,-0.4315491,0.08522926

3,17,-0.4129868,0.08600123

3,17,-0.417511,0.08875178

3,17,-0.3558197,0.09047023

3,17,-0.3119431,0.08789137

3,17,-0.242775,0.08769901

3,17,-0.2667389,0.08575223

3,17,-0.2784195,0.08651517

3,17,-0.2593002,0.08571959

3,17,-0.2760086,0.08512513

3,18,-0.2656631,0.08459423

3,18,-0.2764435,0.08361497

3,18,-0.2764435,0.08361497

3,18,-0.2658005,0.08378437

3,18,-0.2469177,0.08390632

3,18,-0.259552,0.08416197

3,18,-0.2349014,0.08313432

3,18,-0.2401276,0.08250742

3,18,-0.2587585,0.08211686

3,18,-0.2494507,0.08175343

3,18,-0.2478943,0.08191524

3,18,-0.2557526,0.08209665

3,18,-0.2497559,0.08224722

3,18,-0.2174835,0.08186229

3,18,-0.2292709,0.08188195

3,18,-0.2106552,0.08181164

3,18,-0.2049103,0.08185438

3,19,-0.2109146,0.08202557

3,19,-0.2106628,0.08185055

3,19,-0.2227859,0.08174334

3,19,-0.2040634,0.08163752

3,19,-0.1942673,0.08146403

3,19,-0.2049866,0.08147105

3,19,-0.2010574,0.08141068

3,19,-0.1997299,0.0815851

3,20,-0.1811905,0.08140055

3,20,-0.1855927,0.08125172

3,20,-0.1773529,0.08105275

3,20,-0.1884995,0.08092985

3,20,-0.1716003,0.08079836

3,20,-0.1610336,0.08075579

3,20,-0.1808014,0.080911

3,20,-0.1868134,0.08088675

3,20,-0.1587906,0.08072244

3,20,-0.1510849,0.08083728

3,20,-0.1597443,0.08096378

3,20,-0.1896286,0.08125478

3,20,-0.1769638,0.08125393

3,20,-0.2023697,0.08161255

3,20,-0.2206345,0.08172025

3,21,-0.1932678,0.08151928

3,21,-0.1967697,0.08154526

3,21,-0.1890717,0.08173216

3,21,-0.1986847,0.08185707

3,21,-0.2380753,0.08204378

3,21,-0.2114639,0.0824173

3,21,-0.2046204,0.08269992

3,21,-0.222374,0.08231752

3,21,-0.2224808,0.08277072

3,21,-0.2085876,0.0826075

3,21,-0.2036591,0.08260737

3,21,-0.2136612,0.0824758

3,21,-0.227829,0.0824508

